Rating (1-5) and the number of ratings for each wine product
Year: 2022
,
 ProductID,Rating,NumberOfRatings
,p003030,3.8,870
,p000701,4.3,58
,p006180,4.2,409
,p009913,3.9,363
,p000435,3.7,307
,p009438,3.7,29
,p005001,4.2,212
,p008590,4.1,25
,p006305,4.1,59
,p009676,4.1,81
,p000929,4.0, 1016
,p002737,4.1, 2051
,p002221,3.8,26
,p012319,3.9,109
,p004194,3.5,74
,p013571,4.2,179
,p001240,3.9,139
,p009519,4.5,191
,p012460,3.9,39
,p013685,3.9,198
,p009633,4.1,217
,p011353,3.9,33
,p000747,3.4,29
,p002413,3.3,173
,p012803,4.3, 2853
,p011653,4.4,194
,p008849,4.6,391
,p000757,3.3,44
,p012560,3.9,230
,p001728,4.0,194
,p010249,4.2, 2737
,p000732,4.2,117
,p000728,4.3,207
,p003840,3.7,169
,p005789,4.0, 3821
,p003938,3.8,25
,p007698,3.9,161
,p000325,3.9,54
,p012952,3.8,31
,p005207,3.4, 1100
,p003966,3.9,43
,p012616,4.1,32
,p006306,3.5,54
,p013031,3.5,728
,p006802,4.1,246
,p006633,3.4,27
,p003000,3.4,213
,p003765,4.1,34
,p003598,3.7,38
,p002255,4.5,449
,p003668,3.9,68
,p011281,4.2,336
,p008611,3.7,59
,p001776,4.0,36
,p004513,4.1,373
,p010702,4.1,42
,p008430,3.7,177
,p010625,4.3,108
,p009870,3.7,701
,p004229,3.6,155
,p004678,3.8,49
,p013646,3.9,94
,p011804,3.9,38
,p004811,4.3, 1625
,p013315,4.2,86
,p006014,3.8,162
,p002481,3.7,35
,p010712,4.1,156
,p010430,4.5,51
,p010610,3.9, 1174
,p010978,4.4,863
,p012115,3.6,103
,p002826,4.0,103
,p001856,3.6,54
,p002490,4.3,96
,p002118,3.8,27
,p011181,3.8,211
,p000266,4.2,45
,p000005,4.2,100
,p003601,3.2,78
,p004203,4.1,77
,p006396,4.4,50
,p002162,3.3,287
,p003776,4.0,231
,p013539,4.1,144
,p003868,4.1,50
,p011933,3.9,29
,p010242,3.4,64
,p008883,3.9,118
,p005712,3.7,45
,p001387,4.0,39
,p000278,4.1,176
,p005628,3.9,40
,p009067,3.5,243
,p011885,3.7,71
,p012086,3.8,206
,p012069,3.5,60
,p007949,4.0,106
,p011728,4.1,40
,p008393,4.1,133
,p010962,4.2, 3230
,p006183,3.7,72
,p001731,4.0,36
,p012277,4.1,135
,p002563,3.9,190
,p005612,4.1,382
,p011191,3.8,27
,p001629,4.2, 3054
,p005057,3.8,74
,p000928,3.6,58
,p011381,4.1,73
,p007571,3.7,33
,p004294,3.6,141
,p013487,4.2,364
,p004702,3.7,53
,p007948,3.8,34
,p013797,3.7,37
,p009227,3.8,47
,p008908,3.8,121
,p013203,4.0,70
,p011596,3.7,64
,p002273,3.8,34
,p012625,4.1,346
,p005830,3.7,367
,p009208,3.3,46
,p004724,3.8,30
,p005901,4.1,62
,p002250,3.5,40
,p007325,3.9,36
,p009272,3.5,107
,p009138,3.8,25
,p009740,4.2,48
,p004948,3.4,29
,p010436,3.9,39
,p011372,4.1,89
,p012121,3.3,60
,p004918,3.7, 8695
,p006581,3.8,55
,p003472,3.6, 2058
,p003622,3.7,206
,p005641,3.9,82
,p004180,4.0,314
,p013268,3.2,29
,p008863,3.9,271
,p006333,3.6,107
,p008357,3.8,277
,p000164,3.6,108
,p006538,3.7,64
,p011604,3.8,43
,p004129,4.1,60
,p012503,3.2,47
,p005678,3.7,37
,p013818,4.1,46
,p008903,4.0,252
,p006521,3.9, 1969
,p010142,3.5,160
,p013548,3.4,177
,p012374,4.1,86
,p003496,3.8,909
,p013782,3.8,67
,p011668,3.6,356
,p007198,4.5,178
,p007333,3.6,299
,p005753,3.8,74
,p001930,3.9, 5016
,p007267,4.1,89
,p012677,3.6,279
,p000517,3.8,59
,p000791,3.7,101
,p004819,4.0,58
,p000181,3.8,351
,p002297,4.0,403
,p003509,3.9, 1459
,p010601,3.7,606
,p008390,3.8, 4416
,p005396,3.8,78
,p005642,4.3,81
,p001513,4.2, 3479
,p010415,3.4,86
,p010797,3.9,169
,p007106,3.7,169
,p000310,3.8,31
,p012505,3.8,126
,p005134,3.6,42
,p007114,4.0,63
,p011903,4.1,59
,p008101,4.0,57
,p001571,3.8,102
,p005180,3.8,75
,p012352,4.4,32
,p010847,3.9,365
,p008014,3.9,121
,p011816,3.8,36
,p004813,3.8,36
,p007904,3.7,37
,p008471,4.2,78
,p000852,4.3,58
,p011073,3.9,439
,p003444,4.2,59
,p010752,3.8,30
,p006347,3.8,192
,p011989,3.8,106
,p003636,4.0,92
,p006371,3.8,175
,p002698,3.6,56
,p008628,4.6,25
,p006332,3.8,128
,p009910,3.3,34
,p005286,3.6,75
,p013027,4.6,158
,p003821,4.5,648
,p009401,3.3,367
,p008585,3.6,121
,p009076,4.2,95
,p001344,3.8,105
,p012826,4.3, 1274
,p008749,3.8,232
,p008047,4.0,48
,p003481,4.1,32
,p009534,4.1,347
,p008314,4.1,250
,p009513,4.3,157
,p002665,3.9,57
,p003510,3.6,198
,p003827,3.6,208
,p002041,3.6,41
,p004431,3.8,557
,p012524,4.2,267
,p004001,4.1,72
,p000284,3.7,43
,p004960,3.5,294
,p007810,4.1,29
,p003779,3.9,35
,p008038,3.8, 1878
,p008708,3.8,114
,p013805,4.0, 1434
,p001427,3.7,54
,p013250,3.7,52
,p004932,3.6,449
,p011168,4.3,43
,p003489,4.4, 2611
,p008263,3.8,345
,p010333,3.7, 3122
,p004346,3.8,234
,p003070,4.2,31
,p012439,3.8,50
,p001877,4.1,982
,p006667,3.6,39
,p013149,3.8,60
,p013661,4.0,94
,p008685,3.8, 1418
,p000350,4.1,109
,p005256,3.6,41
,p009663,3.9,68
,p007095,3.5,58
,p010921,3.6, 1177
,p004991,4.5, 1856
,p005297,4.3,27
,p010540,3.7,128
,p001451,3.9,137
,p007307,3.9,356
,p005421,3.8,337
,p004101,4.0,297
,p004562,3.5,75
,p008642,3.9,95
,p009728,4.1,167
,p013325,4.0,80
,p002203,4.0,424
,p011256,3.6,952
,p002851,3.4,30
,p004155,4.3,66
,p010771,3.9,809
,p004135,3.1,43
,p011010,3.9,94
,p013418,3.8,35
,p001224,4.0,29
,p001489,3.6,695
,p000259,4.0,51
,p000832,4.3,27
,p011684,4.0, 1034
,p011654,4.3,76
,p000474,4.0,868
,p007615,4.1,75
,p002903,4.3,32
,p011497,3.3,330
,p005440,4.2,701
,p013633,3.7,131
,p005244,4.0,48
,p006277,4.2,28
,p004576,3.7,123
,p006856,4.2,28
,p011028,4.0,47
,p002875,3.9,44
,p007941,3.9,106
,p001185,3.7,85
,p007560,3.6,36
,p003161,3.8,281
,p006602,3.6,33
,p003639,3.9,243
,p013749,4.1,400
,p009564,4.4,38
,p010334,4.3,63
,p004929,4.6,113
,p012016,4.4,110
,p009045,3.6,246
,p009389,4.1, 1921
,p011103,3.8,406
,p003026,2.6, 1011
,p004162,4.0,70
,p002605,4.3,322
,p002015,3.9,56
,p007137,3.8,29
,p008486,4.2,975
,p006265,3.8,133
,p011593,3.8,96
,p004653,3.4,28
,p013707,4.2,617
,p003259,3.9,773
,p010758,4.0,284
,p000293,3.7,123
,p009015,4.2,61
,p004565,3.8,98
,p008230,3.7,324
,p009191,3.7,210
,p007706,3.9,285
,p009986,4.1,39
,p000161,3.8,176
,p004881,3.9,71
,p002917,4.0,404
,p000569,3.9, 3067
,p003860,3.7,311
,p004270,3.9,210
,p011347,4.1, 1437
,p001500,4.0,88
,p008208,4.1,103
,p001030,4.4,87
,p003212,3.8,132
,p005425,2.9,235
,p004432,4.0,102
,p012103,3.9, 1838
,p007548,3.9,389
,p006170,4.0,48
,p009697,3.6,472
,p006260,3.5,45
,p009185,3.8,354
,p010917,4.1,122
,p005154,3.6,220
,p013125,4.2,28
,p004728,3.9,123
,p011088,3.8,148
,p008316,3.8,85
,p005014,3.8,39
,p008177,3.8,94
,p010305,3.5,153
,p004140,3.8,203
,p012811,3.8,468
,p008325,3.3,83
,p006914,3.8,27
,p001899,3.9,902
,p002283,3.7,141
,p008735,3.6, 1647
,p008891,3.7,168
,p009505,3.9, 2093
,p008257,3.9,163
,p006878,3.7,157
,p003638,3.5,32
,p012252,3.6,53
,p000868,3.9,54
,p011507,3.8,169
,p009552,4.0,33
,p002074,3.7,116
,p001588,4.2,67
,p002854,3.8,151
,p001161,3.9,594
,p011312,3.9, 1970
,p009230,3.4,111
,p004587,4.2,123
,p002428,3.4,142
,p000856,3.6,55
,p005924,3.9,54
,p004790,3.6,36
,p001370,3.8,77
,p011715,3.9,273
,p013581,4.0,195
,p006588,3.7,104
,p010512,3.5,82
,p009398,4.2,84
,p002581,3.6, 3640
,p007739,3.8,28
,p008228,4.2,145
,p005100,3.8,210
,p011528,3.7,41
,p005767,3.6,479
,p007380,4.0,78
,p004527,4.4,43
,p006985,3.6,45
,p007191,3.5,630
,p003133,4.0,477
,p010045,3.8,64
,p008418,3.8,763
,p012153,4.0,244
,p004526,3.8,84
,p010220,4.3,104
,p006853,4.1,369
,p009982,3.8,135
,p002320,4.1,994
,p005912,3.4,77
,p010210,3.9,170
,p001248,4.2,247
,p012237,3.7,181
,p010685,3.8,108
,p002893,3.9,273
,p009554,4.3,11756
,p005814,4.2,110
,p008889,3.8,89
,p013800,4.1,844
,p002374,4.1, 1023
,p007598,3.4,31
,p011831,3.4,55
,p003364,3.6,416
,p008734,4.2,524
,p010440,4.0,606
,p009674,3.7,606
,p005831,3.4,51
,p004114,3.9,615
,p004472,3.8,139
,p001632,4.0,341
,p003819,4.3,237
,p010569,4.2, 2678
,p000848,3.6,28
,p002344,4.1,416
,p008470,3.9,63
,p003970,3.8,25
,p002650,3.7,413
,p004319,4.1,382
,p001230,4.0,25
,p002216,4.6,207
,p012132,3.6,682
,p013402,4.1,63
,p006549,3.8,225
,p005669,3.7,82
,p009969,3.9,29
,p008360,4.1,179
,p006146,3.5,76
,p011493,4.1,179
,p002346,3.4,33
,p001051,3.7,165
,p010040,3.8,34
,p001134,3.8,123
,p011710,3.8,63
,p008255,3.6,72
,p013413,3.8,105
,p008132,4.0,65
,p009743,4.2,171
,p000877,4.2,42
,p013340,3.7,558
,p011735,4.1,158
,p009232,3.4,28
,p008793,4.0,386
,p001983,3.9,221
,p002379,4.0,61
,p004603,3.7,391
,p008042,4.0,30
,p008331,3.7,306
,p009054,4.4,464
,p008196,4.0,123
,p001884,4.1,39
,p006361,4.0,56
,p007550,3.6,53
,p002229,4.1,66
,p003427,3.9,71
,p012748,3.6,51
,p008517,3.9,93
,p012740,4.0,125
,p002291,3.8,145
,p008051,3.5,322
,p006354,4.1,191
,p004655,3.8,40
,p012066,4.5,209
,p006325,4.1,93
,p004620,3.9,96
,p006474,4.0,617
,p004936,3.9,52
,p006187,3.8,334
,p008663,3.5,863
,p001893,4.2,972
,p013739,4.1,235
,p001172,4.0,166
,p003223,3.6,111
,p013044,3.9,125
,p008902,4.1,382
,p009500,3.7, 1702
,p006253,3.7,112
,p005486,4.1,49
,p010101,4.2,142
,p013389,3.5,213
,p007099,4.1,329
,p000912,3.8,50
,p010349,3.5,62
,p013126,3.7,957
,p006933,3.9,186
,p013415,3.8,89
,p008182,4.1,167
,p001155,4.1,747
,p005268,4.5,123
,p007979,4.1,589
,p013649,3.9, 1517
,p010700,3.6,30
,p010933,3.7,26
,p001965,3.5,26
,p008037,4.4,119
,p010575,3.6,230
,p005174,4.0,54
,p013651,3.9,148
,p001097,4.6,196
,p012431,3.7,302
,p007401,3.8, 1059
,p001096,3.5,174
,p007413,4.0,222
,p003526,4.0, 2563
,p013237,3.6,111
,p005190,3.4,112
,p012483,3.7, 1939
,p000777,4.0,150
,p000218,4.5, 1424
,p000021,4.1,237
,p008211,3.7,541
,p002508,3.9,228
,p000364,4.1,113
,p008455,3.7,251
,p013552,4.1,74
,p008273,3.5,805
,p000068,3.9,55
,p013008,4.1,145
,p002444,3.6,60
,p012929,3.7, 5059
,p002945,3.8,570
,p012559,3.8,587
,p005062,3.5,243
,p007323,3.7,258
,p009717,3.3,188
,p001590,4.1,849
,p012987,3.6,49
,p002939,3.9,139
,p003452,4.0,580
,p013249,4.1, 1561
,p012810,3.5,30
,p006494,3.5, 9493
,p005303,3.9,32
,p004656,4.3,191
,p012963,4.2,193
,p010609,3.8,144
,p005949,3.7,824
,p002621,3.9,98
,p002908,3.7,26
,p009857,3.9,40
,p007638,3.7,65
,p005818,4.3,220
,p009867,4.0,163
,p008076,3.8,39
,p006120,3.7,15719
,p013796,4.3,585
,p002825,3.9,162
,p002422,3.0,28
,p010662,4.0,81
,p001265,3.8,41
,p003945,4.1,347
,p006709,4.1,68
,p003393,4.0,229
,p012550,3.8,58
,p011881,3.9,41
,p011699,3.7,52
,p007024,3.7,34
,p010652,3.7,241
,p012509,3.6,36
,p001217,4.0,110
,p000043,3.8,703
,p011919,3.7, 1702
,p005118,4.0,141
,p004917,3.4,34
,p001854,3.7,70
,p001517,3.6, 1303
,p006067,4.6,559
,p000039,3.7,35
,p007382,4.5,218
,p002226,3.7,309
,p007882,4.0,92
,p001695,3.7,84
,p012739,3.7,37
,p007946,3.3,331
,p005490,3.8,70
,p012268,3.8,43
,p001211,3.5,161
,p001761,4.0,485
,p003616,4.3,51
,p004149,4.4,151
,p009975,3.8,59
,p010518,3.8,59
,p009585,3.7,157
,p001424,3.7,257
,p002107,3.3,144
,p006798,3.6,74
,p008499,3.8,131
,p000719,3.4,95
,p002832,4.3, 1317
,p003713,3.9,25
,p002516,3.6,89
,p000330,3.7,397
,p011866,3.1,40
,p001234,3.6, 2403
,p004117,3.8,415
,p000316,3.8,575
,p013375,3.5, 1087
,p004769,4.0,28
,p011701,3.8,29
,p010547,3.8,77
,p000625,4.4,72
,p010812,3.8,241
,p002083,3.8,75
,p005820,4.1,87
,p010874,3.5,52
,p010543,3.9,102
,p003518,3.5,99
,p012015,4.2,913
,p009640,3.8, 3481
,p013698,4.4,460
,p009249,4.1,102
,p011403,3.6,49
,p008936,3.7,235
,p004281,3.9,169
,p011006,3.9,464
,p009190,3.8, 2068
,p010373,4.0,40
,p013076,4.1,107
,p012527,4.0,87
,p007916,3.7,720
,p008472,3.1,99
,p007751,4.0,367
,p012429,4.1,181
,p003362,4.1,65
,p012005,3.9,105
,p003531,3.3,61
,p003652,3.9,838
,p012183,4.0,159
,p005432,4.0,34
,p010856,3.8,79
,p000382,4.1,424
,p012882,4.1, 1375
,p007471,3.4,312
,p013387,4.0,177
,p000115,4.2,940
,p001914,3.6,180
,p012857,3.8,320
,p003201,4.2,738
,p003737,3.6,280
,p008609,4.1,127
,p005762,4.4,412
,p001121,4.2,71
,p001280,3.8,192
,p012206,4.1, 1776
,p000230,3.7,891
,p012437,3.6,60
,p011571,3.6,39
,p002631,3.7,44
,p000129,3.7,37
,p000572,4.1,37
,p011091,3.9,25
,p000632,3.6,659
,p000745,4.0,264
,p007533,3.8,242
,p007643,4.2,428
,p008507,3.7, 4948
,p002878,3.9,21726
,p001059,4.2,40004
,p004197,3.7,145
,p002068,3.9,65
,p005629,4.1, 5048
,p009281,3.7, 1246
,p005376,4.0,98
,p005022,3.8,34
,p011937,3.6,312
,p006542,3.8,146
,p012470,4.2,191
,p009749,4.5,88
,p011598,4.2,76
,p003629,3.7,466
,p005066,4.8,132
,p004912,3.3,28
,p010664,3.7,133
,p011618,3.9,49
,p001923,3.7, 2410
,p003607,4.4,31
,p012867,4.2, 1069
,p011707,4.1,343
,p012050,3.6,138
,p011793,4.0,122
,p003324,3.7,175
,p005914,3.7,723
,p005843,3.7,135
,p008676,3.9,372
,p002638,4.4,259
,p010170,3.8,328
,p004119,3.8,350
,p003430,3.7,256
,p005705,3.9,155
,p011900,3.7,38
,p012749,3.7,45
,p006818,3.4, 1755
,p011591,3.6,161
,p007039,3.6,51
,p001434,3.9,440
,p006389,3.9,62
,p009752,3.6,444
,p004968,3.7,434
,p001687,3.7,27
,p010109,4.2,190
,p005783,3.8,366
,p003507,3.9,85
,p007192,3.8,419
,p005927,3.8,52
,p001098,3.5,719
,p003491,4.1,29
,p004088,4.3,41
,p006379,3.5,116
,p000722,3.7,77
,p001124,3.5,41
,p000374,3.8,59
,p001142,4.2,112
,p012182,3.8,269
,p012028,4.0, 1652
,p007128,4.0,30
,p004916,3.7,303
,p001299,4.1,958
,p013675,4.1,200
,p004693,4.1,67
,p003959,3.7, 1996
,p009923,3.7,187
,p001509,3.4, 1275
,p012150,3.9,49
,p011718,3.3,55
,p009211,3.7, 1082
,p007513,3.6, 2973
,p000455,3.5, 3784
,p004184,3.7,31
,p011539,3.9,359
,p011914,4.6,127
,p012651,4.1,103
,p013168,4.0,297
,p000403,3.9,766
,p004560,3.6, 1117
,p012540,4.1,222
,p012600,4.1,592
,p011638,4.2,733
,p010935,4.0,222
,p011588,3.6,82
,p013432,3.9,150
,p003800,3.5,29
,p000995,3.8, 1016
,p009693,3.7,66
,p010366,3.7,31
,p010193,3.7,30
,p012464,4.2,684
,p013104,3.8,497
,p003736,3.9, 2662
,p013007,3.6,828
,p003757,3.9,223
,p003935,4.5,182
,p004798,3.8, 2287
,p011872,3.3,118
,p002756,4.2,170
,p013790,3.6,132
,p005859,4.2,289
,p010403,4.0, 2752
,p005623,4.3,342
,p008531,3.9,494
,p012228,4.1,838
,p013753,3.7,428
,p000681,3.9,26
,p006118,3.7,127
,p000735,4.3,433
,p008671,3.7,33
,p003802,3.5,36
,p002923,4.7, 2767
,p005771,4.2,80
,p001369,4.0,64
,p013412,4.1,330
,p005032,4.1,117
,p005008,4.0,51
,p013577,3.6,28
,p005546,4.3,868
,p011054,3.8,98
,p012139,3.3,60
,p007180,3.9, 1066
,p009588,3.8, 1525
,p009761,4.0,49
,p012698,4.3,129
,p006593,3.6,44
,p003590,4.2,56
,p013508,3.8,132
,p005800,3.8,417
,p008752,3.9,177
,p011481,3.6,482
,p010966,3.9,28
,p004504,3.7,476
,p008059,4.3,30
,p007415,4.3,44
,p003550,3.9,68
,p013511,3.7,454
,p012444,3.9,876
,p001415,3.9,174
,p002072,3.8,237
,p010394,3.6, 7318
,p012765,3.5,94
,p012239,3.8,75
,p011189,3.6,153
,p004350,4.1,878
,p009507,3.9,136
,p010052,3.6,304
,p010293,3.2,363
,p004031,3.8,44
,p003852,4.3,372
,p013351,3.6,34
,p005890,4.2,507
,p012703,3.9,12079
,p006172,3.5,30
,p007078,4.3,95
,p004635,3.5,51
,p002040,4.0,40
,p006117,3.6,39
,p010442,3.7,50
,p008423,3.8,121
,p012311,3.7,64
,p002384,4.0,174
,p011582,4.5,72
,p003387,3.8,283
,p000470,3.4,46
,p003067,4.1,308
,p003008,4.1,293
,p004041,4.1,35
,p009291,3.9,262
,p009349,4.2,91
,p002257,3.2,177
,p001875,3.6,27
,p000275,3.8,28
,p012109,3.8,92
,p007213,4.1,64
,p001587,3.8,136
,p009412,3.8,298
,p004553,3.5,103
,p000663,4.1,358
,p000595,3.8,411
,p005365,4.4,291
,p009420,3.5,236
,p001072,3.8,162
,p007772,3.6,40
,p010337,3.8,291
,p009470,4.0,35
,p005528,4.0,154
,p006894,3.6,74
,p001068,3.6,195
,p013084,3.7,173
,p003460,3.8,53
,p010486,3.6,54
,p005853,3.4,30
,p001549,4.1,991
,p006677,3.7,82
,p011956,4.3,378
,p006328,4.4, 1182
,p004211,3.6,419
,p002378,3.8,636
,p004343,3.8,62
,p013085,3.8,32
,p001977,4.5,350
,p001980,3.4,25
,p001523,4.0,864
,p006392,4.5, 6095
,p000255,3.9, 4736
,p011261,4.0,149
,p012647,3.7,37
,p003605,3.7,28
,p006407,3.7, 1132
,p009690,4.2, 2883
,p007701,3.7,967
,p003718,4.0,379
,p011049,3.7,482
,p001652,3.8,801
,p011474,4.1,101
,p005839,3.7,121
,p009004,3.8,299
,p013474,3.5,479
,p008367,3.6,129
,p008229,3.4,239
,p006296,3.5,92
,p002623,4.0, 1476
,p009937,3.9,134
,p010972,3.6,42
,p004535,4.2,125
,p007645,3.7,220
,p013700,3.5,714
,p001254,4.3,38
,p004802,4.7,50
,p010995,4.2,27
,p013192,3.9,343
,p003895,3.8,898
,p004160,3.8,355
,p011702,3.7,101
,p004124,3.8,84
,p001791,3.9,163
,p006394,3.8,91
,p006308,3.6,30
,p001530,3.9,78
,p007304,3.8,267
,p004824,3.7,37
,p003181,3.7,211
,p009773,3.4,125
,p000762,4.4, 1125
,p013215,3.8,35
,p009026,4.3,25
,p005571,4.3,73
,p003974,3.2,46
,p010954,4.4,30
,p003015,3.7,245
,p003209,3.7,79
,p013331,3.7,453
,p005892,3.6,125
,p012170,3.9,110
,p002463,3.5,188
,p010421,3.8, 1177
,p009836,3.6,287
,p007254,4.4,62
,p004971,4.0, 1489
,p004375,4.1,193
,p012107,4.5, 1172
,p005748,3.8,31
,p009791,3.5,165
,p006885,4.2,99
,p000855,3.6,97
,p008987,3.8,89
,p003338,3.7,446
,p000931,3.9,165
,p011447,4.0,55
,p003062,3.3,31
,p010441,3.6,73
,p006048,4.6,117
,p002655,3.8,75
,p007339,3.8,534
,p010641,3.5,98
,p001671,4.0,135
,p002881,3.7,344
,p000172,3.5,37
,p012077,3.8, 1796
,p000401,3.9,662
,p010984,3.3,101
,p010027,4.1,543
,p001119,3.5,30
,p012638,3.6,121
,p004942,3.3,50
,p009957,3.8,231
,p002846,4.0,133
,p004217,3.6,532
,p006884,4.3,112
,p013099,4.0,105
,p008496,3.5,26
,p005601,3.8, 3390
,p001303,3.7, 1111
,p011044,3.8,49
,p013087,3.6,546
,p003229,4.1,189
,p003578,3.4,208
,p013360,3.5,75
,p003196,3.9,34
,p004845,3.7,417
,p012621,3.7,165
,p001554,4.0,47
,p007052,4.5,33
,p003092,4.0,45
,p012602,3.8,550
,p004215,3.7,164
,p007493,3.8,301
,p000469,3.7,297
,p001354,3.9,244
,p000032,4.0, 1083
,p004284,3.9,159
,p012061,3.7,315
,p011480,4.0,94
,p000195,4.3,476
,p000612,4.0,92
,p001479,3.3,36
,p008352,3.6,77
,p003755,3.8,136
,p005862,4.0,50
,p003835,4.0,85
,p001325,3.8,43
,p008939,3.4,106
,p002958,3.7,187
,p002075,4.0,214
,p005075,3.4,135
,p005270,3.8, 4634
,p000935,4.4,125
,p012730,4.0,182
,p009200,3.9, 1006
,p000883,4.1,532
,p000826,4.2,17403
,p003006,4.1,325
,p004057,3.8, 1040
,p013162,4.0, 2263
,p013036,3.7,846
,p002882,4.1,186
,p003304,3.6,281
,p013560,3.6,150
,p009665,3.9,45
,p006134,3.8,70
,p009062,3.5,55
,p002108,3.8,56
,p004479,4.1, 3880
,p007987,4.1,376
,p003397,3.7,31
,p011734,3.5,80
,p012819,3.8,25
,p002196,4.2,288
,p008526,3.6,27
,p006164,4.0,27
,p004510,4.1,62
,p012729,3.8,70
,p001990,3.5,97
,p008192,3.5,123
,p013094,3.9,115
,p003111,3.7,287
,p001886,3.8,141
,p009600,4.2,61
,p012649,3.5,36
,p006676,3.2,66
,p005036,3.3,371
,p001648,3.7,26
,p006159,3.8,96
,p011224,4.0,196
,p004705,3.9,190
,p002267,3.4,60
,p006054,3.9,216
,p003305,3.9,85
,p004969,4.0,149
,p002647,3.6,40
,p012747,3.7,624
,p005468,3.8,174
,p010086,4.0,25
,p008121,4.5,315
,p011085,4.0,38
,p003361,4.2,98
,p013180,4.1,45
,p011401,3.8,231
,p000731,4.0,107
,p001394,3.4,120
,p000072,3.5, 1163
,p003609,4.4,46
,p003306,3.5, 1308
,p009738,3.5, 1641
,p005327,3.7,26
,p010383,3.3,84
,p001409,4.1,87
,p013097,4.1,220
,p007876,4.6,48
,p006139,3.8,114
,p012637,4.2, 2540
,p010528,4.1,82
,p010673,3.6,237
,p010929,3.8,41
,p011568,3.9,65
,p010141,3.8,316
,p001416,3.7,50
,p006374,3.9,350
,p013769,3.8,116
,p009070,3.3,50
,p008077,3.7,670
,p003184,3.9,29
,p004624,3.8,260
,p001547,4.2,200
,p004304,4.1, 1112
,p006487,3.7, 1250
,p002112,3.8,204
,p004200,4.2,255
,p009921,3.6,29
,p007720,4.0,30
,p004065,4.2, 3341
,p005849,4.5,709
,p004348,3.5,32
,p006993,3.5,389
,p009770,4.1,32
,p003124,4.1,76037
,p002899,4.0, 1247
,p003221,3.8,32
,p004605,3.8,26
,p000131,4.2,47
,p003649,3.8, 3222
,p008786,3.9, 1275
,p007872,4.4,185
,p009711,3.2,26
,p002977,3.6,32
,p012448,3.9,176
,p009001,3.9,970
,p004071,3.6,78
,p000265,4.6,30
,p000109,3.6,156
,p004368,4.1,311
,p012995,4.1,95
,p008794,3.5, 1333
,p003432,3.6, 1126
,p010639,3.7,208
,p006924,3.8,80
,p007516,3.8, 1817
,p013441,3.5,81
,p012675,3.6,26
,p013321,3.6,102
,p004676,3.5,83
,p003971,4.0,38
,p001570,3.3,64
,p001436,4.1,32
,p004020,4.2,594
,p002743,4.0,437
,p002985,4.6,206
,p012287,4.3,55
,p011624,3.7,210
,p012641,3.9,323
,p005791,4.4,158
,p006714,4.1,162
,p006431,3.5,32
,p012928,3.7,304
,p000466,3.8,42
,p006267,4.0,269
,p003932,4.1,36
,p013103,3.6,123
,p004958,4.4, 1081
,p013373,4.1,57
,p007347,3.9,283
,p005488,3.9,30
,p009782,3.7,495
,p006986,3.8,30
,p013260,4.2,117
,p013740,3.8,231
,p005151,3.6,691
,p005909,3.8,597
,p013304,3.8,212
,p009550,3.2,28
,p005689,3.6,99
,p003520,3.2,151
,p005065,3.7,99
,p002633,4.0,236
,p005112,3.8,28
,p001851,4.4, 1464
,p006717,3.2,147
,p012085,3.8,207
,p005222,3.8,128
,p007837,3.3,70
,p008827,4.1,26
,p001190,3.9,67
,p010213,4.1, 1348
,p004036,3.8,327
,p007749,3.8,110
,p000286,4.1,91
,p006270,3.6,120
,p005163,4.0,463
,p007122,3.9,671
,p005419,3.9,156
,p004592,4.1,166
,p003150,4.3,793
,p009832,4.5,35
,p008197,3.7,40
,p002660,3.7,538
,p001039,4.1,168
,p003129,3.9,93
,p011452,3.4,57
,p004774,4.2,157
,p011982,4.2,240
,p006688,3.9,28
,p010262,3.8,248
,p000125,3.9,93
,p004692,3.8,97
,p007172,3.9,113
,p012687,3.5,270
,p007495,3.9,121
,p007072,4.0,304
,p001720,4.1,220
,p007295,3.9,356
,p001192,3.6,702
,p007556,3.8,44
,p011154,3.9,198
,p001093,3.6,25
,p011156,3.5,50
,p009571,3.9,69
,p011277,3.6,62
,p006421,3.9,569
,p010338,4.4,44
,p008103,4.0,59
,p013759,3.8,164
,p009118,4.2,219
,p008769,4.2,73
,p004026,3.6,94
,p007419,3.9,194
,p009634,4.0,70
,p007154,4.0,27
,p003833,3.5,28
,p011657,4.6,193
,p002048,3.7,343
,p008153,3.5, 2036
,p010361,3.9,90
,p000216,3.9,122
,p006706,4.3,80
,p006629,4.0,42
,p002763,3.6,176
,p006218,3.8,33
,p010767,3.8,76
,p006753,4.4,31
,p001050,3.4,305
,p006126,4.0,51
,p012294,3.6,357
,p005393,3.9,287
,p000380,3.4,204
,p003366,3.8,92
,p004212,3.9,154
,p013498,4.1,30
,p008227,3.3,90
,p011429,3.8,77
,p001471,4.2, 1331
,p013377,3.4,329
,p003867,3.7,65
,p002227,4.4,71
,p007474,4.3,35
,p011851,3.3,54
,p010846,3.8,357
,p010282,4.1,411
,p009174,4.1,48
,p000871,3.6,72
,p001529,4.1,166
,p013677,4.2,85
,p010355,3.9,54
,p009557,3.5,212
,p003587,4.0,490
,p010858,3.4,214
,p004260,3.8,439
,p011037,4.2,64
,p009382,3.7,30
,p002999,3.8,42
,p009264,3.6,248
,p002531,3.7,194
,p008376,3.6,62
,p012947,3.4,40
,p009762,4.3,255
,p002529,4.2,41
